Time/Date	degC	psi
37923.7083333333    1.0000000000  127.8159633419
37923.7500000000    1.0000000000  127.8561381074
37923.7916666667    1.0000000000  127.8963128730
37923.8333333333    1.0000000000  127.9364876385
37923.8750000000    1.0000000000  127.9766624041
37923.9166666667    1.0000000000  128.0168371697
37923.9583333333    1.0000000000  128.0570119352
37924.0000000000    1.0000000000  128.0971867008
37924.0416666667    1.0000000000  128.1373614663
37924.0833333333    1.0000000000  128.1775362319
37924.1250000000    1.0000000000  128.2177109974
37924.1666666667    1.0000000000  128.2578857630
37924.2083333333    1.0000000000  128.2980605286
37924.2500000000    1.0000000000  128.3382352941
37924.2916666667    1.0000000000  128.3784100597
37924.3333333333    1.0000000000  128.4185848252
37924.3750000000    1.0000000000  128.4587595908
37924.4166666667    1.0000000000  128.4989343564
37924.4583333333    1.0000000000  128.5391091219
37924.5000000000    1.0000000000  128.5792838875
37924.5416666667    1.0000000000  128.6194586530
37924.5833333333    1.0000000000  128.6596334186
37924.6250000000    1.0000000000  128.6998081841
37924.6666666667    1.0000000000  128.7399829497
37924.7083333333    1.0000000000  128.7801577153
37924.7500000000    1.0000000000  128.8203324808
37924.7916666667    1.0000000000  128.8605072464
37924.8333333333    1.0000000000  128.9006820119
37924.8750000000    1.0000000000  128.9408567775
37924.9166666667    1.0000000000  128.9810315431
37924.9583333333    1.0000000000  129.0212063086
37925.0000000000    1.0000000000  129.0613810742
37925.0416666667    1.0000000000  129.1015558397
37925.0833333333    1.0000000000  129.1417306053
37925.1250000000    1.0000000000  129.1819053708
37925.1666666667    1.0000000000  129.2220801364
37925.2083333333    1.0000000000  129.2622549020
37925.2500000000    1.0000000000  129.3024296675
37925.2916666667    1.0000000000  129.3426044331
37925.3333333333    1.0000000000  129.3827791986
37925.3750000000    1.0000000000  129.4229539642
37925.4166666667    1.0000000000  129.4631287298
37925.4583333333    1.0000000000  129.5033034953
37925.5000000000    1.0000000000  129.5434782609
37925.5416666667    1.0000000000  129.5836530264
37925.5833333333    1.0000000000  129.6238277920
37925.6250000000    1.0000000000  129.6640025575
37925.6666666667    1.0000000000  129.7041773231
37925.7083333333    1.0000000000  129.7443520887
37925.7500000000    1.0000000000  129.7845268542
37925.7916666667    1.0000000000  129.8247016198
37925.8333333333    1.0000000000  129.8648763853
37925.8750000000    1.0000000000  129.9050511509
37925.9166666667    1.0000000000  129.9452259165
37925.9583333333    1.0000000000  129.9854006820
37926.0000000000    1.0000000000  130.0255754476
37926.0416666667    1.0000000000  130.0657502131
37926.0833333333    1.0000000000  130.1059249787
37926.1250000000    1.0000000000  130.1460997442
37926.1666666667    1.0000000000  130.1862745098
37926.2083333333    1.0000000000  130.2264492754
37926.2500000000    1.0000000000  130.2666240409
37926.2916666667    1.0000000000  130.3067988065
37926.3333333333    1.0000000000  130.3469735720
37926.3750000000    1.0000000000  130.3871483376
37926.4166666667    1.0000000000  130.4273231032
37926.4583333333    1.0000000000  130.4674978687
37926.5000000000    1.0000000000  130.5076726343
37926.5416666667    1.0000000000  130.5478473998
37926.5833333333    1.0000000000  130.5880221654
37926.6250000000    1.0000000000  130.6281969309
37926.6666666667    1.0000000000  130.6683716965
37926.7083333333    1.0000000000  130.7085464621
37926.7500000000    1.0000000000  130.7487212276
37926.7916666667    1.0000000000  130.7888959932
37926.8333333333    1.0000000000  130.8290707587
37926.8750000000    1.0000000000  130.8692455243
37926.9166666667    1.0000000000  130.9094202899
37926.9583333333    1.0000000000  130.9495950554
37927.0000000000    1.0000000000  130.9897698210
37927.0416666667    1.0000000000  131.0299445865
37927.0833333333    1.0000000000  131.0701193521
37927.1250000000    1.0000000000  131.1102941176
37927.1666666667    1.0000000000  131.1504688832
37927.2083333333    1.0000000000  131.1906436488
37927.2500000000    1.0000000000  131.2308184143
37927.2916666667    1.0000000000  131.2709931799
37927.3333333333    1.0000000000  131.3111679454
37927.3750000000    1.0000000000  131.3513427110
37927.4166666667    1.0000000000  131.3915174766
37927.4583333333    1.0000000000  131.4316922421
37927.5000000000    1.0000000000  131.4718670077
37927.5416666667    1.0000000000  131.5120417732
37927.5833333333    1.0000000000  131.5522165388
37927.6250000000    1.0000000000  131.5923913043
37927.6666666667    1.0000000000  131.6325660699
37927.7083333333    1.0000000000  131.6727408355
37927.7500000000    1.0000000000  131.7129156010
37927.7916666667    1.0000000000  131.7530903666
37927.8333333333    1.0000000000  131.7932651321
37927.8750000000    1.0000000000  131.8334398977
37927.9166666667    1.0000000000  131.8736146633
37927.9583333333    1.0000000000  131.9137894288
37928.0000000000    1.0000000000  131.9539641944
37928.0416666667    1.0000000000  131.9941389599
37928.0833333333    1.0000000000  132.0343137255
37928.1250000000    1.0000000000  132.0744884910
37928.1666666667    1.0000000000  132.1146632566
37928.2083333333    1.0000000000  132.1548380222
37928.2500000000    1.0000000000  132.1950127877
37928.2916666667    1.0000000000  132.2351875533
37928.3333333333    1.0000000000  132.2753623188
37928.3750000000    1.0000000000  132.3155370844
37928.4166666667    1.0000000000  132.3557118500
37928.4583333333    1.0000000000  132.3958866155
37928.5000000000    1.0000000000  132.4360613811
37928.5416666667    1.0000000000  132.4762361466
37928.5833333333    1.0000000000  132.5164109122
37928.6250000000    1.0000000000  132.5565856777
37928.6666666667    1.0000000000  132.5967604433
37928.7083333333    1.0000000000  132.6369352089
37928.7500000000    1.0000000000  132.6771099744
37928.7916666667    1.0000000000  132.7172847400
37928.8333333333    1.0000000000  132.7574595055
37928.8750000000    1.0000000000  132.7976342711
37928.9166666667    1.0000000000  132.8378090367
37928.9583333333    1.0000000000  132.8779838022
37929.0000000000    1.0000000000  132.9181585678
37929.0416666667    1.0000000000  132.9583333333
37929.0833333333    1.0000000000  132.9985080989
37929.1250000000    1.0000000000  133.0386828645
37929.1666666667    1.0000000000  133.0788576300
37929.2083333333    1.0000000000  133.1190323956
37929.2500000000    1.0000000000  133.1592071611
37929.2916666667    1.0000000000  133.1993819267
37929.3333333333    1.0000000000  133.2395566922
37929.3750000000    1.0000000000  133.2797314578
37929.4166666667    1.0000000000  133.3199062234
37929.4583333333    1.0000000000  133.3600809889
37929.5000000000    1.0000000000  133.4002557545
37929.5416666667    1.0000000000  133.4404305200
37929.5833333333    1.0000000000  133.4806052856
37929.6250000000    1.0000000000  133.5207800512
37929.6666666667    1.0000000000  133.5609548167
37929.7083333333    1.0000000000  133.6011295823
37929.7500000000    1.0000000000  133.6413043478
37929.7916666667    1.0000000000  133.6814791134
37929.8333333333    1.0000000000  133.7216538789
37929.8750000000    1.0000000000  133.7618286445
37929.9166666667    1.0000000000  133.8020034101
37929.9583333333    1.0000000000  133.8421781756
37930.0000000000    1.0000000000  133.8823529412
37930.0416666667    1.0000000000  133.9225277067
37930.0833333333    1.0000000000  133.9627024723
37930.1250000000    1.0000000000  134.0028772379
37930.1666666667    1.0000000000  134.0430520034
37930.2083333333    1.0000000000  134.0832267690
37930.2500000000    1.0000000000  134.1234015345
37930.2916666667    1.0000000000  134.1635763001
37930.3333333333    1.0000000000  134.2037510656
37930.3750000000    1.0000000000  134.2439258312
37930.4166666667    1.0000000000  134.2841005968
37930.4583333333    1.0000000000  134.3242753623
37930.5000000000    1.0000000000  134.3644501279
37930.5416666667    1.0000000000  134.4046248934
37930.5833333333    1.0000000000  134.4447996590
37930.6250000000    1.0000000000  134.4849744246
37930.6666666667    1.0000000000  134.5251491901
37930.7083333333    1.0000000000  134.5653239557
37930.7500000000    1.0000000000  134.6054987212
37930.7916666667    1.0000000000  134.6456734868
37930.8333333333    1.0000000000  134.6858482523
37930.8750000000    1.0000000000  134.7260230179
37930.9166666667    1.0000000000  134.7661977835
37930.9583333333    1.0000000000  134.8063725490
37931.0000000000    1.0000000000  134.8465473146
37931.0416666667    1.0000000000  134.8867220801
37931.0833333333    1.0000000000  134.9268968457
37931.1250000000    1.0000000000  134.9670716113
37931.1666666667    1.0000000000  135.0072463768
37931.2083333333    1.0000000000  135.0474211424
37931.2500000000    1.0000000000  135.0875959079
37931.2916666667    1.0000000000  135.1277706735
37931.3333333333    1.0000000000  135.1679454390
37931.3750000000    1.0000000000  135.2081202046
37931.4166666667    1.0000000000  135.2482949702
37931.4583333333    1.0000000000  135.2884697357
37931.5000000000    1.0000000000  135.3286445013
37931.5416666667    1.0000000000  135.3688192668
37931.5833333333    1.0000000000  135.4089940324
37931.6250000000    1.0000000000  135.4491687980
37931.6666666667    1.0000000000  135.4893435635
37931.7083333333    1.0000000000  135.5295183291
37931.7500000000    1.0000000000  135.5696930946
37931.7916666667    1.0000000000  135.6098678602
37931.8333333333    1.0000000000  135.6500426257
37931.8750000000    1.0000000000  135.6902173913
37931.9166666667    1.0000000000  135.7303921569
37931.9583333333    1.0000000000  135.7705669224
37932.0000000000    1.0000000000  135.8107416880
37932.0416666667    1.0000000000  135.8509164535
37932.0833333333    1.0000000000  135.8910912191
37932.1250000000    1.0000000000  135.9312659847
37932.1666666667    1.0000000000  135.9714407502
37932.2083333333    1.0000000000  136.0116155158
37932.2500000000    1.0000000000  136.0517902813
37932.2916666667    1.0000000000  136.0919650469
37932.3333333333    1.0000000000  136.1321398124
37932.3750000000    1.0000000000  136.1723145780
37932.4166666667    1.0000000000  136.2124893436
37932.4583333333    1.0000000000  136.2526641091
37932.5000000000    1.0000000000  136.2928388747
37932.5416666667    1.0000000000  136.3330136402
37932.5833333333    1.0000000000  136.3731884058
37932.6250000000    1.0000000000  136.4133631714
37932.6666666667    1.0000000000  136.4535379369
37932.7083333333    1.0000000000  136.4937127025
37932.7500000000    1.0000000000  136.5338874680
37932.7916666667    1.0000000000  136.5740622336
37932.8333333333    1.0000000000  136.6142369991
37932.8750000000    1.0000000000  136.6544117647
37932.9166666667    1.0000000000  136.6945865303
37932.9583333333    1.0000000000  136.7347612958
37933.0000000000    1.0000000000  136.7749360614
37933.0416666667    1.0000000000  136.8151108269
37933.0833333333    1.0000000000  136.8552855925
37933.1250000000    1.0000000000  136.8954603581
37933.1666666667    1.0000000000  136.9356351236
37933.2083333333    1.0000000000  136.9758098892
37933.2500000000    1.0000000000  137.0159846547
37933.2916666667    1.0000000000  137.0561594203
37933.3333333333    1.0000000000  137.0963341858
37933.3750000000    1.0000000000  137.1365089514
37933.4166666667    1.0000000000  137.1766837170
37933.4583333333    1.0000000000  137.2168584825
37933.5000000000    1.0000000000  137.2570332481
37933.5416666667    1.0000000000  137.2972080136
37933.5833333333    1.0000000000  137.3373827792
37933.6250000000    1.0000000000  137.3775575448
37933.6666666667    1.0000000000  137.4177323103
37933.7083333333    1.0000000000  137.4579070759
37933.7500000000    1.0000000000  137.4980818414
37933.7916666667    1.0000000000  137.5382566070
37933.8333333333    1.0000000000  137.5784313725
37933.8750000000    1.0000000000  137.6186061381
37933.9166666667    1.0000000000  137.6587809037
37933.9583333333    1.0000000000  137.6989556692
37934.0000000000    1.0000000000  137.7391304348
37934.0416666667    1.0000000000  137.7793052003
37934.0833333333    1.0000000000  137.8194799659
37934.1250000000    1.0000000000  137.8596547315
37934.1666666667    1.0000000000  137.8998294970
37934.2083333333    1.0000000000  137.9400042626
37934.2500000000    1.0000000000  137.9801790281
37934.2916666667    1.0000000000  138.0203537937
37934.3333333333    1.0000000000  138.0605285592
37934.3750000000    1.0000000000  138.1007033248
37934.4166666667    1.0000000000  138.1408780904
37934.4583333333    1.0000000000  138.1810528559
37934.5000000000    1.0000000000  138.2212276215
37934.5416666667    1.0000000000  138.2614023870
37934.5833333333    1.0000000000  138.3015771526
37934.6250000000    1.0000000000  138.3417519182
37934.6666666667    1.0000000000  138.3819266837
37934.7083333333    1.0000000000  138.4221014493
37934.7500000000    1.0000000000  138.4622762148
37934.7916666667    1.0000000000  138.5024509804
37934.8333333333    1.0000000000  138.5426257460
37934.8750000000    1.0000000000  138.5828005115
37934.9166666667    1.0000000000  138.6229752771
37934.9583333333    1.0000000000  138.6631500426
37935.0000000000    1.0000000000  138.7033248082
37935.0416666667    1.0000000000  138.7434995737
37935.0833333333    1.0000000000  138.7836743393
37935.1250000000    1.0000000000  138.8238491049
37935.1666666667    1.0000000000  138.8640238704
37935.2083333333    1.0000000000  138.9041986360
37935.2500000000    1.0000000000  138.9443734015
37935.2916666667    1.0000000000  138.9845481671
37935.3333333333    1.0000000000  139.0247229327
37935.3750000000    1.0000000000  139.0648976982
37935.4166666667    1.0000000000  139.1050724638
37935.4583333333    1.0000000000  139.1452472293
37935.5000000000    1.0000000000  139.1854219949
37935.5416666667    1.0000000000  139.2255967604
37935.5833333333    1.0000000000  139.2657715260
37935.6250000000    1.0000000000  139.3059462916
37935.6666666667    1.0000000000  139.3461210571
37935.7083333333    1.0000000000  139.3862958227
37935.7500000000    1.0000000000  139.4264705882
37935.7916666667    1.0000000000  139.4666453538
37935.8333333333    1.0000000000  139.5068201194
37935.8750000000    1.0000000000  139.5469948849
37935.9166666667    1.0000000000  139.5871696505
37935.9583333333    1.0000000000  139.6273444160
37936.0000000000    1.0000000000  139.6675191816
37936.0416666667    1.0000000000  139.7076939471
37936.0833333333    1.0000000000  139.7478687127
37936.1250000000    1.0000000000  139.7880434783
37936.1666666667    1.0000000000  139.8282182438
37936.2083333333    1.0000000000  139.8683930094
37936.2500000000    1.0000000000  139.9085677749
37936.2916666667    1.0000000000  139.9487425405
37936.3333333333    1.0000000000  139.9889173061
37936.3750000000    1.0000000000  140.0290920716
37936.4166666667    1.0000000000  140.0692668372
37936.4583333333    1.0000000000  140.1094416027
37936.5000000000    1.0000000000  140.1496163683
37936.5416666667    1.0000000000  140.1897911338
37936.5833333333    1.0000000000  140.2299658994
37936.6250000000    1.0000000000  140.2701406650
37936.6666666667    1.0000000000  140.3103154305
37936.7083333333    1.0000000000  140.3504901961
37936.7500000000    1.0000000000  140.3906649616
37936.7916666667    1.0000000000  140.4308397272
37936.8333333333    1.0000000000  140.4710144928
37936.8750000000    1.0000000000  140.5111892583
37936.9166666667    1.0000000000  140.5513640239
37936.9583333333    1.0000000000  140.5915387894
37937.0000000000    1.0000000000  140.6317135550
37937.0416666667    1.0000000000  140.6718883205
37937.0833333333    1.0000000000  140.7120630861
37937.1250000000    1.0000000000  140.7522378517
37937.1666666667    1.0000000000  140.7924126172
37937.2083333333    1.0000000000  140.8325873828
37937.2500000000    1.0000000000  140.8727621483
37937.2916666667    1.0000000000  140.9129369139
37937.3333333333    1.0000000000  140.9531116795
37937.3750000000    1.0000000000  140.9932864450
37937.4166666667    1.0000000000  141.0334612106
37937.4583333333    1.0000000000  141.0736359761
37937.5000000000    1.0000000000  141.1138107417
37937.5416666667    1.0000000000  141.1539855072
37937.5833333333    1.0000000000  141.1941602728
37937.6250000000    1.0000000000  141.2343350384
37937.6666666667    1.0000000000  141.2745098039
37937.7083333333    1.0000000000  141.3146845695
37937.7500000000    1.0000000000  141.3548593350
37937.7916666667    1.0000000000  141.3950341006
37937.8333333333    1.0000000000  141.4352088662
37937.8750000000    1.0000000000  141.4753836317
37937.9166666667    1.0000000000  141.5155583973
37937.9583333333    1.0000000000  141.5557331628
37938.0000000000    1.0000000000  141.5959079284
37938.0416666667    1.0000000000  141.6360826939
37938.0833333333    1.0000000000  141.6762574595
37938.1250000000    1.0000000000  141.7164322251
37938.1666666667    1.0000000000  141.7566069906
37938.2083333333    1.0000000000  141.7967817562
37938.2500000000    1.0000000000  141.8369565217
37938.2916666667    1.0000000000  141.8771312873
37938.3333333333    1.0000000000  141.9173060529
37938.3750000000    1.0000000000  141.9574808184
37938.4166666667    1.0000000000  141.9976555840
37938.4583333333    1.0000000000  142.0378303495
37938.5000000000    1.0000000000  142.0780051151
37938.5416666667    1.0000000000  142.1181798806
37938.5833333333    1.0000000000  142.1583546462
37938.6250000000    1.0000000000  142.1985294118
37938.6666666667    1.0000000000  142.2387041773
37938.7083333333    1.0000000000  142.2788789429
37938.7500000000    1.0000000000  142.3190537084
37938.7916666667    1.0000000000  142.3592284740
37938.8333333333    1.0000000000  142.3994032396
37938.8750000000    1.0000000000  142.4395780051
37938.9166666667    1.0000000000  142.4797527707
37938.9583333333    1.0000000000  142.5199275362
37939.0000000000    1.0000000000  142.5601023018
37939.0416666667    1.0000000000  142.6002770673
37939.0833333333    1.0000000000  142.6404518329
37939.1250000000    1.0000000000  142.6806265985
37939.1666666667    1.0000000000  142.7208013640
37939.2083333333    1.0000000000  142.7609761296
37939.2500000000    1.0000000000  142.8011508951
37939.2916666667    1.0000000000  142.8413256607
37939.3333333333    1.0000000000  142.8815004263
37939.3750000000    1.0000000000  142.9216751918
37939.4166666667    1.0000000000  142.9618499574
37939.4583333333    1.0000000000  143.0020247229
37939.5000000000    1.0000000000  143.0421994885
37939.5416666667    1.0000000000  143.0823742540
37939.5833333333    1.0000000000  143.1225490196
37939.6250000000    1.0000000000  143.1627237852
37939.6666666667    1.0000000000  143.2028985507
37939.7083333333    1.0000000000  143.2430733163
37939.7500000000    1.0000000000  143.2832480818
37939.7916666667    1.0000000000  143.3234228474
37939.8333333333    1.0000000000  143.3635976130
37939.8750000000    1.0000000000  143.4037723785
37939.9166666667    1.0000000000  143.4439471441
37939.9583333333    1.0000000000  143.4841219096
37940.0000000000    1.0000000000  143.5242966752
37940.0416666667    1.0000000000  143.5644714408
37940.0833333333    1.0000000000  143.6046462063
37940.1250000000    1.0000000000  143.6448209719
37940.1666666667    1.0000000000  143.6849957374
37940.2083333333    1.0000000000  143.7251705030
37940.2500000000    1.0000000000  143.7653452685
37940.2916666667    1.0000000000  143.8055200341
37940.3333333333    1.0000000000  143.8456947997
37940.3750000000    1.0000000000  143.8858695652
37940.4166666667    1.0000000000  143.9260443308
37940.4583333333    1.0000000000  143.9662190963
37940.5000000000    1.0000000000  144.0063938619
37940.5416666667    1.0000000000  144.0465686275
37940.5833333333    1.0000000000  144.0867433930
37940.6250000000    1.0000000000  144.1269181586
37940.6666666667    1.0000000000  144.1670929241
37940.7083333333    1.0000000000  144.2072676897
37940.7500000000    1.0000000000  144.2474424552
37940.7916666667    1.0000000000  144.2876172208
37940.8333333333    1.0000000000  144.3277919864
37940.8750000000    1.0000000000  144.3679667519
37940.9166666667    1.0000000000  144.4081415175
37940.9583333333    1.0000000000  144.4483162830
37941.0000000000    1.0000000000  144.4884910486
37941.0416666667    1.0000000000  144.5286658142
37941.0833333333    1.0000000000  144.5688405797
37941.1250000000    1.0000000000  144.6090153453
37941.1666666667    1.0000000000  144.6491901108
37941.2083333333    1.0000000000  144.6893648764
37941.2500000000    1.0000000000  144.7295396419
37941.2916666667    1.0000000000  144.7697144075
37941.3333333333    1.0000000000  144.8098891731
37941.3750000000    1.0000000000  144.8500639386
37941.4166666667    1.0000000000  144.8902387042
37941.4583333333    1.0000000000  144.9304134697
37941.5000000000    1.0000000000  144.9705882353
37941.5416666667    1.0000000000  145.0107630009
37941.5833333333    1.0000000000  145.0509377664
37941.6250000000    1.0000000000  145.0911125320
37941.6666666667    1.0000000000  145.1312872975
37941.7083333333    1.0000000000  145.1714620631
37941.7500000000    1.0000000000  145.2116368286
37941.7916666667    1.0000000000  145.2518115942
37941.8333333333    1.0000000000  145.2919863598
37941.8750000000    1.0000000000  145.3321611253
37941.9166666667    1.0000000000  145.3723358909
37941.9583333333    1.0000000000  145.4125106564
37942.0000000000    1.0000000000  145.4526854220
37942.0416666667    1.0000000000  145.4928601876
37942.0833333333    1.0000000000  145.5330349531
37942.1250000000    1.0000000000  145.5732097187
37942.1666666667    1.0000000000  145.6133844842
37942.2083333333    1.0000000000  145.6535592498
37942.2500000000    1.0000000000  145.6937340153
37942.2916666667    1.0000000000  145.7339087809
37942.3333333333    1.0000000000  145.7740835465
37942.3750000000    1.0000000000  145.8142583120
37942.4166666667    1.0000000000  145.8544330776
37942.4583333333    1.0000000000  145.8946078431
37942.5000000000    1.0000000000  145.9347826087
37942.5416666667    1.0000000000  145.9749573743
37942.5833333333    1.0000000000  146.0151321398
37942.6250000000    1.0000000000  146.0553069054
37942.6666666667    1.0000000000  146.0954816709
37942.7083333333    1.0000000000  146.1356564365
37942.7500000000    1.0000000000  146.1758312020
37942.7916666667    1.0000000000  146.2160059676
37942.8333333333    1.0000000000  146.2561807332
37942.8750000000    1.0000000000  146.2963554987
37942.9166666667    1.0000000000  146.3365302643
37942.9583333333    1.0000000000  146.3767050298
37943.0000000000    1.0000000000  146.4168797954
37943.0416666667    1.0000000000  146.4570545610
37943.0833333333    1.0000000000  146.4972293265
37943.1250000000    1.0000000000  146.5374040921
37943.1666666667    1.0000000000  146.5775788576
37943.2083333333    1.0000000000  146.6177536232
37943.2500000000    1.0000000000  146.6579283887
37943.2916666667    1.0000000000  146.6981031543
37943.3333333333    1.0000000000  146.7382779199
37943.3750000000    1.0000000000  146.7784526854
37943.4166666667    1.0000000000  146.8186274510
37943.4583333333    1.0000000000  146.8588022165
37943.5000000000    1.0000000000  146.8989769821
37943.5416666667    1.0000000000  146.9391517477
37943.5833333333    1.0000000000  146.9793265132
37943.6250000000    1.0000000000  147.0195012788
37943.6666666667    1.0000000000  147.0596760443
37943.7083333333    1.0000000000  147.0998508099
37943.7500000000    1.0000000000  147.1400255754
37943.7916666667    1.0000000000  147.1802003410
37943.8333333333    1.0000000000  147.2203751066
37943.8750000000    1.0000000000  147.2605498721
37943.9166666667    1.0000000000  147.3007246377
37943.9583333333    1.0000000000  147.3408994032
37944.0000000000    1.0000000000  147.3810741688
37944.0416666667    1.0000000000  147.4212489344
37944.0833333333    1.0000000000  147.4614236999
37944.1250000000    1.0000000000  147.5015984655
37944.1666666667    1.0000000000  147.5417732310
37944.2083333333    1.0000000000  147.5819479966
37944.2500000000    1.0000000000  147.6221227621
37944.2916666667    1.0000000000  147.6622975277
37944.3333333333    1.0000000000  147.7024722933
37944.3750000000    1.0000000000  147.7426470588
37944.4166666667    1.0000000000  147.7828218244
37944.4583333333    1.0000000000  147.8229965899
37944.5000000000    1.0000000000  147.8631713555
37944.5416666667    1.0000000000  147.9033461211
37944.5833333333    1.0000000000  147.9435208866
37944.6250000000    1.0000000000  147.9836956522
37944.6666666667    1.0000000000  148.0238704177
37944.7083333333    1.0000000000  148.0640451833
37944.7500000000    1.0000000000  148.1042199488
37944.7916666667    1.0000000000  148.1443947144
37944.8333333333    1.0000000000  148.1845694800
37944.8750000000    1.0000000000  148.2247442455
37944.9166666667    1.0000000000  148.2649190111
37944.9583333333    1.0000000000  148.3050937766
37945.0000000000    1.0000000000  148.3452685422
37945.0416666667    1.0000000000  148.3854433078
37945.0833333333    1.0000000000  148.4256180733
37945.1250000000    1.0000000000  148.4657928389
37945.1666666667    1.0000000000  148.5059676044
37945.2083333333    1.0000000000  148.5461423700
37945.2500000000    1.0000000000  148.5863171355
37945.2916666667    1.0000000000  148.6264919011
37945.3333333333    1.0000000000  148.6666666667
37945.3750000000    1.0000000000  148.7068414322
37945.4166666667    1.0000000000  148.7470161978
37945.4583333333    1.0000000000  148.7871909633
37945.5000000000    1.0000000000  148.8273657289
37945.5416666667    1.0000000000  148.8675404945
37945.5833333333    1.0000000000  148.9077152600
37945.6250000000    1.0000000000  148.9478900256
37945.6666666667    1.0000000000  148.9880647911
37945.7083333333    1.0000000000  149.0282395567
37945.7500000000    1.0000000000  149.0684143223
37945.7916666667    1.0000000000  149.1085890878
37945.8333333333    1.0000000000  149.1487638534
37945.8750000000    1.0000000000  149.1889386189
37945.9166666667    1.0000000000  149.2291133845
37945.9583333333    1.0000000000  149.2692881500
37946.0000000000    1.0000000000  149.3094629156
37946.0416666667    1.0000000000  149.3496376812
37946.0833333333    1.0000000000  149.3898124467
37946.1250000000    1.0000000000  149.4299872123
37946.1666666667    1.0000000000  149.4701619778
37946.2083333333    1.0000000000  149.5103367434
37946.2500000000    1.0000000000  149.5505115090
37946.2916666667    1.0000000000  149.5906862745
37946.3333333333    1.0000000000  149.6308610401
37946.3750000000    1.0000000000  149.6710358056
37946.4166666667    1.0000000000  149.7112105712
37946.4583333333    1.0000000000  149.7513853367
37946.5000000000    1.0000000000  149.7915601023
37946.5416666667    1.0000000000  149.8317348679
37946.5833333333    1.0000000000  149.8719096334
37946.6250000000    1.0000000000  149.9120843990
37946.6666666667    1.0000000000  149.9522591645
37946.7083333333    1.0000000000  149.9924339301
37946.7500000000    1.0000000000  150.0326086957
37946.7916666667    1.0000000000  150.0727834612
37946.8333333333    1.0000000000  150.1129582268
37946.8750000000    1.0000000000  150.1531329923
37946.9166666667    1.0000000000  150.1933077579
37946.9583333333    1.0000000000  150.2334825234
37947.0000000000    1.0000000000  150.2736572890
37947.0416666667    1.0000000000  150.3138320546
37947.0833333333    1.0000000000  150.3540068201
37947.1250000000    1.0000000000  150.3941815857
37947.1666666667    1.0000000000  150.4343563512
37947.2083333333    1.0000000000  150.4745311168
37947.2500000000    1.0000000000  150.5147058824
37947.2916666667    1.0000000000  150.5548806479
37947.3333333333    1.0000000000  150.5950554135
37947.3750000000    1.0000000000  150.6352301790
37947.4166666667    1.0000000000  150.6754049446
37947.4583333333    1.0000000000  150.7155797101
37947.5000000000    1.0000000000  150.7557544757
37947.5416666667    1.0000000000  150.7959292413
37947.5833333333    1.0000000000  150.8361040068
37947.6250000000    1.0000000000  150.8762787724
37947.6666666667    1.0000000000  150.9164535379
37947.7083333333    1.0000000000  150.9566283035
37947.7500000000    1.0000000000  150.9968030691
37947.7916666667    1.0000000000  151.0369778346
37947.8333333333    1.0000000000  151.0771526002
37947.8750000000    1.0000000000  151.1173273657
37947.9166666667    1.0000000000  151.1575021313
37947.9583333333    1.0000000000  151.1976768968
37948.0000000000    1.0000000000  151.2378516624
37948.0416666667    1.0000000000  151.2780264280
37948.0833333333    1.0000000000  151.3182011935
37948.1250000000    1.0000000000  151.3583759591
37948.1666666667    1.0000000000  151.3985507246
37948.2083333333    1.0000000000  151.4387254902
37948.2500000000    1.0000000000  151.4789002558
37948.2916666667    1.0000000000  151.5190750213
37948.3333333333    1.0000000000  151.5592497869
37948.3750000000    1.0000000000  151.5994245524
37948.4166666667    1.0000000000  151.6395993180
37948.4583333333    1.0000000000  151.6797740835
37948.5000000000    1.0000000000  151.7199488491
37948.5416666667    1.0000000000  151.7601236147
37948.5833333333    1.0000000000  151.8002983802
37948.6250000000    1.0000000000  151.8404731458
37948.6666666667    1.0000000000  151.8806479113
37948.7083333333    1.0000000000  151.9208226769
37948.7500000000    1.0000000000  151.9609974425
37948.7916666667    1.0000000000  152.0011722080
37948.8333333333    1.0000000000  152.0413469736
37948.8750000000    1.0000000000  152.0815217391
37948.9166666667    1.0000000000  152.1216965047
37948.9583333333    1.0000000000  152.1618712702
37949.0000000000    1.0000000000  152.2020460358
37949.0416666667    1.0000000000  152.2422208014
37949.0833333333    1.0000000000  152.2823955669
37949.1250000000    1.0000000000  152.3225703325
37949.1666666667    1.0000000000  152.3627450980
37949.2083333333    1.0000000000  152.4029198636
37949.2500000000    1.0000000000  152.4430946292
37949.2916666667    1.0000000000  152.4832693947
37949.3333333333    1.0000000000  152.5234441603
37949.3750000000    1.0000000000  152.5636189258
37949.4166666667    1.0000000000  152.6037936914
37949.4583333333    1.0000000000  152.6439684569
37949.5000000000    1.0000000000  152.6841432225
37949.5416666667    1.0000000000  152.7243179881
37949.5833333333    1.0000000000  152.7644927536
37949.6250000000    1.0000000000  152.8046675192
37949.6666666667    1.0000000000  152.8448422847
37949.7083333333    1.0000000000  152.8850170503
37949.7500000000    1.0000000000  152.9251918159
37949.7916666667    1.0000000000  152.9653665814
37949.8333333333    1.0000000000  153.0055413470
37949.8750000000    1.0000000000  153.0457161125
37949.9166666667    1.0000000000  153.0858908781
37949.9583333333    1.0000000000  153.1260656436
37950.0000000000    1.0000000000  153.1662404092
37950.0416666667    1.0000000000  153.2064151748
37950.0833333333    1.0000000000  153.2465899403
37950.1250000000    1.0000000000  153.2867647059
